nflId,height,weight,birthDate,collegeName,position,displayName,height_in,height_m,weight_kg,bmi,position_group,clean_name
53443,6-4,310,,Southern California,G,Alijah Vera-Tucker,76,1.9304,140.61352,37.73396674217171,OL,alijah vera-tucker
53444,6-3,214,,Alabama,QB,Mac Jones,75,1.905,97.068688,26.747869744628378,QB,mac jones
53445,6-4,260,,Tulsa,OLB,Zaven Collins,76,1.9304,117.93392,31.647843074079503,LB,zaven collins
53447,6-5,266,,Miami,OLB,Jaelan Phillips,77,1.9558,120.655472,31.542647264751437,LB,jaelan phillips
53448,6-4,234,,Kentucky,OLB,Jamin Davis,76,1.9304,106.140528,28.48305876667155,LB,jamin davis
53449,6-0,193,,Florida,WR,Kadarius Toney,72,1.8288,87.543256,26.17521569919683,WR,kadarius toney
53450,6-3,265,,Michigan,DE,Kwity Paye,75,1.905,120.20188,33.12236206694636,DL,kwity paye
53451,6-2,207,,Virginia Tech,CB,Caleb Farley,74,1.8796,93.893544,26.576932847072417,DB,caleb farley
53452,6-5,314,,Virginia Tech,T,Christian Darrisaw,77,1.9558,142.427888,37.23455353809004,OL,christian darrisaw
53453,6-2,230,,Alabama,RB,Najee Harris,74,1.8796,104.32616,29.529925385636016,RB,najee harris
53454,5-10,200,,Clemson,RB,Travis Etienne,70,1.778,90.7184,28.696694128082132,RB,travis etienne
53455,6-1,188,,Northwestern,CB,Greg Newsome,73,1.8541999999999998,85.275296,24.803335176195596,DB,greg newsome
53456,6-2,210,,Minnesota,WR,Rashod Bateman,74,1.8796,95.25431999999999,26.962105786885058,WR,rashod bateman
53457,6-6,270,,Houston,DE,Payton Turner,78,1.9811999999999999,122.46984,31.20128725464552,DL,payton turner
53458,6-1,190,,Georgia,CB,Eric Stokes,73,1.8541999999999998,86.18248,25.067200444027463,DB,eric stokes
53459,6-7,253,,Miami,DE,Gregory Rousseau,79,2.0065999999999997,114.758776,28.5012752047616,DL,gregory rousseau
53460,6-5,252,,Penn State,OLB,Odafe Oweh,77,1.9558,114.305184,29.882507935027675,LB,odafe oweh
53461,6-5,262,,Washington,OLB,Joe Tryon,77,1.9558,118.841104,31.06832174197322,LB,joe tryon
53462,6-2,185,,Georgia,CB,Tyson Campbell,74,1.8796,83.91452,23.75233128844636,DB,tyson campbell
53463,5-9,184,,Mississippi,WR,Elijah Moore,69,1.7526,83.460928,27.171749029488396,WR,elijah moore
53464,5-10,220,,North Carolina,RB,Javonte Williams,70,1.778,99.79024,31.566363540890343,RB,javonte williams
53465,6-1,196,,Oregon,FS,Jevon Holland,73,1.8541999999999998,88.904032,25.85879624752307,DB,jevon holland
53466,6-6,325,,Alabama,G,Landon Dickerson,78,1.9811999999999999,147.4174,37.557105028739976,OL,landon dickerson
53467,6-5,310,,Alabama,DT,Christian Barmore,77,1.9558,140.61352,36.760228015311824,DL,christian barmore
53468,6-6,310,,Oklahoma State,T,Teven Jenkins,78,1.9811999999999999,140.61352,35.82370018125967,OL,teven jenkins
53469,6-0,194,,Central Florida,SS,Richie Grant,72,1.8288,87.996848,26.31083857846728,DB,richie grant
53471,6-6,308,,Notre Dame,T,Liam Eichenberg,78,1.9811999999999999,139.706336,35.59257953492896,OL,liam eichenberg
53472,6-2,202,,Texas Christian,FS,Trevon Moehrig,74,1.8796,91.625584,25.934977947384677,DB,trevon moehrig
53473,6-1,195,,Kentucky,CB,Kelvin Joseph,73,1.8541999999999998,88.45044,25.726863613607133,DB,kelvin joseph
53474,6-7,325,,Stanford,T,Walker Little,79,2.0065999999999997,147.4174,36.612310045642374,OL,walker little
53476,5-10,180,,Florida State,CB,Asante Samuel,70,1.778,81.64656,25.827024715273918,DB,asante samuel
53477,6-5,330,,Notre Dame,G,Aaron Banks,77,1.9558,149.68536,39.13185562920291,OL,aaron banks
53478,5-9,180,,Purdue,WR,Rondale Moore,69,1.7526,81.64656,26.58105883319517,WR,rondale moore
53479,6-2,250,,Georgia,OLB,Azeez Ojulari,74,1.8796,113.398,32.09774498438697,LB,azeez ojulari
53480,6-5,295,,Texas,T,Samuel Cosmi,77,1.9558,133.80964,34.98150730489351,OL,samuel cosmi
53481,6-1,215,,Notre Dame,OLB,Jeremiah Owusu-Koramoah,73,1.8541999999999998,97.52228,28.365516291925815,LB,jeremiah owusu-koramoah
53482,6-6,299,,North Dakota State,T,Dillon Radunz,78,1.9811999999999999,135.624008,34.552536626440784,OL,dillon radunz
53483,6-6,280,,Vanderbilt,DE,Dayo Odeyingbo,78,1.9811999999999999,127.00576,32.35689048629906,DL,dayo odeyingbo
53484,6-5,258,,Penn State,TE,Pat Freiermuth,77,1.9558,117.026736,30.593996219195002,TE,pat freiermuth
53485,5-9,190,,Western Michigan,WR,D'Wayne Eskridge,69,1.7526,86.18248,28.057784323928235,WR,dwayne eskridge
53486,5-9,153,,Louisville,WR,Tutu Atwell,69,1.7526,69.399576,22.593900008215893,WR,tutu atwell
53487,6-0,232,,Missouri,ILB,Nick Bolton,72,1.8288,105.233344,31.464507990744377,LB,nick bolton
53488,6-4,200,,Louisiana State,WR,Terrace Marshall,76,1.9304,90.7184,24.34449467236885,WR,terrace marshall
53489,6-3,242,,Ohio State,OLB,Pete Werner,75,1.905,109.76926399999999,30.247591019626483,LB,pete werner
53490,6-4,273,,Wake Forest,DE,Carlos Basham,76,1.9304,123.83061599999999,33.230235227783474,DL,carlos basham
53491,6-5,312,,Ohio State,C,Josh Myers,77,1.9558,141.520704,36.99739077670093,OL,josh myers
53492,6-5,316,,Oklahoma,C,Creed Humphrey,77,1.9558,143.335072,37.47171629947915,OL,creed humphrey
53494,6-0,203,,Syracuse,SS,Andre Cisco,72,1.8288,92.079176,27.531444491901333,DB,andre cisco
53496,6-4,225,,Stanford,QB,Davis Mills,76,1.9304,102.0582,27.387556506414953,QB,davis mills
53498,6-4,253,,Texas,DE,Joseph Ossai,76,1.9304,114.758776,30.795785760546593,DL,joseph ossai
53499,6-6,297,,Brigham Young,T,Brady Christensen,78,1.9811999999999999,134.716824,34.321415980110075,OL,brady christensen
53500,6-0,193,,Central Florida,CB,Aaron Robinson,72,1.8288,87.543256,26.17521569919683,DB,aaron robinson
53501,6-2,315,,North Carolina State,NT,Alim McNeill,74,1.8796,142.88148,40.44315868032759,DL,alim mcneill
53502,6-4,278,,Louisiana Tech,DT,Milton Williams,76,1.9304,126.098576,33.8388475945927,DL,milton williams
53503,6-3,205,,Minnesota,CB,Benjamin St-Juste,75,1.905,92.98636,25.62295933480756,DB,benjamin st-juste
53504,6-2,280,,UCLA,DT,Osa Odighizuwa,74,1.8796,127.00576,35.94947438251341,DL,osa odighizuwa
53505,6-0,193,,Stanford,CB,Paulson Adebo,72,1.8288,87.543256,26.17521569919683,DB,paulson adebo
53506,6-2,210,,Tennessee,WR,Josh Palmer,74,1.8796,95.25431999999999,26.962105786885058,WR,josh palmer
53508,6-3,250,,Buffalo,DE,Malcolm Koonce,75,1.905,113.398,31.247511383911657,DL,malcolm koonce
53509,6-3,223,,Virginia Tech,OLB,Divine Deablo,75,1.905,101.151016,27.8727801544492,LB,divine deablo
53510,6-5,253,,Boston College,TE,Hunter Long,77,1.9558,114.758776,30.00108931572223,TE,hunter long
53511,6-1,185,,North Carolina,WR,Dyami Brown,73,1.8541999999999998,83.91452,24.407537274447794,WR,dyami brown
53512,6-4,248,,Notre Dame,TE,Tommy Tremble,76,1.9304,112.490816,30.18717339373737,TE,tommy tremble
53513,6-5,270,,Iowa,DE,Chauncey Golston,77,1.9558,122.46984,32.01697278752965,DL,chauncey golston
53514,5-10,215,,Clemson,WR,Amari Rodgers,70,1.778,97.52228,30.84894618768829,WR,amari rodgers
53515,6-4,310,,Ohio State,G,Wyatt Davis,76,1.9304,140.61352,37.73396674217171,OL,wyatt davis
53517,6-1,215,,Ohio State,RB,Trey Sermon,73,1.8541999999999998,97.52228,28.365516291925815,RB,trey sermon
53518,6-4,222,,Michigan,WR,Nico Collins,76,1.9304,100.697424,27.02238908632942,WR,nico collins
53519,6-5,260,,Pittsburgh,OLB,Patrick Jones,77,1.9558,117.93392,30.83115898058411,LB,patrick jones
53520,6-0,179,,Auburn,WR,Anthony Schwartz,72,1.8288,81.192968,24.27649538941053,WR,anthony schwartz
53521,6-1,233,,Georgia,ILB,Monty Rice,73,1.8541999999999998,105.686936,30.74030370241263,LB,monty rice
53522,6-9,321,,Northern Iowa,T,Spencer Brown,81,2.0574,145.60303199999998,34.39798063866818,OL,spencer brown
53524,6-5,295,,Notre Dame,C,Robert Hainsey,77,1.9558,133.80964,34.98150730489351,OL,robert hainsey
53526,6-5,245,,Georgia,TE,Tre' McKitty,77,1.9558,111.13004,29.052438270165794,TE,tre mckitty
53527,6-3,320,,Wisconsin-Whitewater,G,Quinn Meinerz,75,1.905,145.14944,39.99681457140692,OL,quinn meinerz
53530,6-3,213,,Syracuse,CB,Ifeatu Melifonwu,75,1.905,96.615096,26.62287969909273,DB,ifeatu melifonwu
53531,6-0,182,,Michigan,CB,Ambry Thomas,72,1.8288,82.553744,24.68336402722188,DB,ambry thomas
53532,6-2,230,,South Carolina,ILB,Ernest Jones,74,1.8796,104.32616,29.529925385636016,LB,ernest jones
53533,6-0,206,,Southern Methodist,FS,Brandon Stephens,72,1.8288,93.439952,27.938313129712682,DB,brandon stephens
53534,6-3,240,,Ohio State,ILB,Baron Browning,75,1.905,108.86207999999999,29.99761092855519,LB,baron browning
53535,6-3,305,,Southern California,DT,Jay Tufele,75,1.905,138.34556,38.12196388837222,DL,jay tufele
53536,5-10,200,,North Carolina,RB,Michael Carter,70,1.778,90.7184,28.696694128082132,RB,michael carter
53537,6-0,190,,San Diego State,CB,Darren Hall,72,1.8288,86.18248,25.76834706138548,DB,darren hall
53538,6-2,202,,Louisville,WR,Dez Fitzpatrick,74,1.8796,91.625584,25.934977947384677,WR,dez fitzpatrick
53539,6-5,310,,Cincinnati,T,James Hudson,77,1.9558,140.61352,36.760228015311824,OL,james hudson
53540,6-3,280,,Tulane,DE,Cam Sample,75,1.905,127.00576,34.99721274998105,DL,cam sample
53541,6-1,195,,Southern California,WR,Amon-Ra St. Brown,73,1.8541999999999998,88.45044,25.726863613607133,WR,amon-ra st brown
53542,6-1,245,,Purdue,ILB,Derrick Barnes,73,1.8541999999999998,111.13004,32.32349530940383,LB,derrick barnes
53543,6-3,300,,Stanford,C,Drew Dalman,75,1.905,136.0776,37.49701366069399,OL,drew dalman
53545,6-7,255,,Northern Iowa,OLB,Elerson Smith,79,2.0065999999999997,115.66596,28.726581728119402,LB,elerson smith
53547,6-4,235,,Duke,OLB,Chris Rumph,76,1.9304,106.59412,28.604781240033397,LB,chris rumph
53549,6-0,246,,Oklahoma,RB,Rhamondre Stevenson,72,1.8288,111.583632,33.36322830053067,RB,rhamondre stevenson
53551,6-3,346,,Louisiana State,NT,Tyler Shelvin,75,1.905,156.942832,43.24655575533374,DL,tyler shelvin
53552,5-11,195,,Texas Tech,CB,Zech McPhearson,71,1.8034,88.45044,27.196678475880265,DB,zech mcphearson
53553,6-6,256,,Boise State,TE,John Bates,78,1.9811999999999999,116.119552,29.583442730330567,TE,john bates
53554,6-1,195,,California,FS,Camryn Bynum,73,1.8541999999999998,88.45044,25.726863613607133,DB,camryn bynum
53555,6-1,207,,Oklahoma State,RB,Chuba Hubbard,73,1.8541999999999998,93.893544,27.310055220598343,RB,chuba hubbard
53556,6-3,235,,Southern Methodist,TE,Kylen Granson,75,1.905,106.59412,29.37266070087696,TE,kylen granson
53557,6-5,315,,Texas A&amp;M,T,Dan Moore,77,1.9558,142.88148,37.3531349187846,OL,dan moore
53558,5-9,174,,North Texas,WR,Jaelon Darden,69,1.7526,78.925008,25.695023538755336,WR,jaelon darden
53559,6-2,195,,Central Arkansas,CB,Robert Rochell,74,1.8796,88.45044,25.03624108782184,DB,robert rochell
53560,6-0,190,,Oklahoma State,WR,Tylan Wallace,72,1.8288,86.18248,25.76834706138548,WR,tylan wallace
53561,6-2,300,,Ohio State,DT,Tommy Togiai,74,1.8796,136.0776,38.517293981264366,DL,tommy togiai
53564,6-5,270,,Pittsburgh,OLB,Rashad Weaver,77,1.9558,122.46984,32.01697278752965,LB,rashad weaver
53565,5-11,191,,Florida,CB,Marco Wilson,71,1.8034,86.636072,26.638797891759644,DB,marco wilson
53568,6-4,274,,East Carolina,G,D'Ante Smith,76,1.9304,124.28420799999999,33.35195770114532,OL,dante smith
53570,6-5,211,,Central Florida,WR,Jacob Harris,77,1.9558,95.707912,25.02067132655095,WR,jacob harris
53571,6-5,305,,Mississippi,T,Royce Newman,77,1.9558,138.34556,36.16732111183906,OL,royce newman
53574,6-6,258,,Ohio State,TE,Luke Farrell,78,1.9811999999999999,117.026736,29.814563376661273,TE,luke farrell
53575,6-1,220,,Auburn,ILB,Jamien Sherwood,73,1.8541999999999998,99.79024,29.025179461505484,LB,jamien sherwood
53576,6-3,245,,Miami,TE,Brevin Jordan,75,1.905,111.13004,30.622561156233424,TE,brevin jordan
53577,6-4,285,,Texas,DE,Ta'Quon Graham,76,1.9304,129.27372,34.69090490812561,DL,taquon graham
53579,5-11,191,,Memphis,RB,Kenneth Gainwell,71,1.8034,86.636072,26.638797891759644,RB,kenneth gainwell
53580,6-6,332,,Missouri,T,Larry Borom,78,1.9811999999999999,150.592544,38.366027290897456,OL,larry borom
53581,6-1,205,,Texas,FS,Caden Sterns,73,1.8541999999999998,92.98636,27.046189952766476,DB,caden sterns
53582,6-1,217,,West Virginia,OLB,Tony Fields,73,1.8541999999999998,98.429464,28.629381559757682,LB,tony fields
53583,5-10,190,,Duke,CB,Michael Carter,70,1.778,86.18248,27.261859421678025,DB,michael carter
53584,6-5,315,,Western Michigan,T,Jaylon Moore,77,1.9558,142.88148,37.3531349187846,OL,jaylon moore
53585,6-7,293,,Wisconsin,DE,Isaiahh Loudermilk,79,2.0065999999999997,132.902456,33.00740567191759,DL,isaiahh loudermilk
53586,6-1,179,,Iowa,WR,Ihmir Smith-Marsette,73,1.8541999999999998,81.192968,23.615941470952187,WR,ihmir smith-marsette
53587,6-3,305,,Iowa,DT,Daviyon Nixon,75,1.905,138.34556,38.12196388837222,DL,daviyon nixon
53588,6-6,300,,Nebraska,G,Brenden Jaimes,78,1.9811999999999999,136.0776,34.66809694960613,OL,brenden jaimes
53589,6-1,195,,Ohio State,CB,Shaun Wade,73,1.8541999999999998,88.45044,25.726863613607133,DB,shaun wade
53590,6-8,315,,"Miami, O.",T,Tommy Doyle,80,2.032,142.88148,34.604177645855295,OL,tommy doyle
53591,6-4,240,,Duke,TE,Noah Gray,76,1.9304,108.86207999999999,29.213393606842615,TE,noah gray
53592,6-0,200,,Cincinnati,SS,Darrick Forrest,72,1.8288,90.7184,27.12457585408998,DB,darrick forrest
53595,6-3,195,,Washington,CB,Keith Taylor,75,1.905,88.45044,24.373058879451094,DB,keith taylor
53596,6-0,195,,Illinois,CB,Nate Hobbs,72,1.8288,88.45044,26.44646145773773,DB,nate hobbs
53599,6-2,230,,Texas Christian,OLB,Garret Wallow,74,1.8796,104.32616,29.529925385636016,LB,garret wallow
53601,5-11,202,,Oregon,CB,Deommodore Lenoir,71,1.8034,91.625584,28.17296949809135,DB,deommodore lenoir
53602,6-5,340,,Florida,DT,Tedarrell Slaton,77,1.9558,154.22128,40.317669436148456,DL,tedarrell slaton
53604,6-1,205,,Pittsburgh,FS,Jason Pinnock,73,1.8541999999999998,92.98636,27.046189952766476,DB,jason pinnock
53607,5-11,190,,Appalachian State,CB,Shemar Jean-Charles,71,1.8034,86.18248,26.499327745729488,DB,shemar jean-charles
53608,6-4,227,,Stanford,WR,Simi Fehoko,76,1.9304,102.965384,27.63100145313864,WR,simi fehoko
53609,6-1,215,,Southern California,SS,Talanoa Hufanga,73,1.8541999999999998,97.52228,28.365516291925815,DB,talanoa hufanga
53611,6-4,268,,Notre Dame,OLB,Adetokunbo Ogundeji,76,1.9304,121.562656,32.621622860974256,LB,adetokunbo ogundeji
53612,5-9,195,,Boise State,RB,Avery Williams,69,1.7526,88.45044,28.79614706929477,RB,avery williams
53615,6-4,215,,Florida State,ILB,Hamsah Nasirildeen,76,1.9304,97.52228,26.17033177279651,LB,hamsah nasirildeen
53616,6-1,200,,Arizona State,WR,Frank Darby,73,1.8541999999999998,90.7184,26.386526783186806,WR,frank darby
53617,5-11,198,,Missouri,FS,Joshuah Bledsoe,71,1.8034,89.811216,27.61508891397073,DB,joshuah bledsoe
53618,6-3,305,,Southern California,DT,Marlon Tuipulotu,75,1.905,138.34556,38.12196388837222,DL,marlon tuipulotu
53619,6-3,330,,Georgia,C,Trey Hill,75,1.905,149.68536,41.24671502676339,OL,trey hill
53620,6-2,260,,Coastal Carolina,DE,Tarron Jackson,74,1.8796,117.93392,33.38165478376246,DL,tarron jackson
53621,6-5,355,,Kentucky,DT,Quinton Bohanna,77,1.9558,161.02516,42.09639014656677,DL,quinton bohanna
53623,5-11,221,,Louisiana-Lafayette,RB,Elijah Mitchell,71,1.8034,100.243832,30.8229022726643,RB,elijah mitchell
53624,6-2,318,,Arizona,DT,Roy Lopez,74,1.8796,144.242256,40.82833162014023,DL,roy lopez
53625,6-1,218,,Arizona,RB,Gary Brightwell,73,1.8541999999999998,98.883056,28.761314193673616,RB,gary brightwell
53629,5-11,178,,Kentucky,CB,Brandin Echols,71,1.8034,80.739376,24.825685993367625,DB,brandin echols
53631,5-11,216,,Michigan,RB,Chris Evans,71,1.8034,97.975872,30.125551542513524,RB,chris evans
53633,5-10,190,,South Carolina,WR,Shi Smith,70,1.778,86.18248,27.261859421678025,WR,shi smith
53635,6-7,305,,Kentucky,T,Landon Young,79,2.0065999999999997,138.34556,34.35924481206438,OL,landon young
53638,6-2,220,,Georgia Tech,WR,Jalen Camp,74,1.8796,99.79024,28.246015586260537,WR,jalen camp
53639,6-3,265,,Duke,OLB,Victor Dimukeje,75,1.905,120.20188,33.12236206694636,LB,victor dimukeje
53640,5-9,185,,UCLA,RB,Demetric Felton,69,1.7526,83.91452,27.319421578561702,RB,demetric felton
53641,6-1,195,,Pittsburgh,SS,Damar Hamlin,73,1.8541999999999998,88.45044,25.726863613607133,DB,damar hamlin
53642,5-11,197,,Wisconsin,CB,Rachad Wildgoose,71,1.8034,89.357624,27.475618767940574,DB,rachad wildgoose
53643,6-5,312,,Wisconsin,G,Cole Van Lanen,77,1.9558,141.520704,36.99739077670093,OL,cole van lanen
53645,6-3,232,,Miami,OLB,Quincy Roche,75,1.905,105.233344,28.99769056427002,LB,quincy roche
53646,5-9,212,,Virginia Tech,RB,Khalil Herbert,69,1.7526,96.161504,31.306580403540977,RB,khalil herbert
53647,6-3,235,,Texas,QB,Sam Ehlinger,75,1.905,106.59412,29.37266070087696,QB,sam ehlinger
53649,6-1,224,,Boston College,ILB,Isaiah McDuffie,73,1.8541999999999998,101.604608,29.55290999716922,LB,isaiah mcduffie
53655,6-6,325,,Tennessee,G,Trey Smith,78,1.9811999999999999,147.4174,37.557105028739976,OL,trey smith
53656,6-4,205,,South Carolina,SS,Israel Mukuamu,76,1.9304,92.98636,24.95310703917807,DB,israel mukuamu
53658,6-5,205,,"Charleston, W. Va.",WR,Mike Strachan,77,1.9558,92.98636,24.309183042383626,WR,mike strachan
53661,6-5,280,,Kentucky,DT,Phil Hoskins,77,1.9558,127.00576,33.20278659447519,DL,phil hoskins
53662,5-10,205,,Maryland,RB,Jake Funk,70,1.778,92.98636,29.414111481284188,RB,jake funk
53663,6-2,251,,Tulane,ILB,Patrick Johnson,74,1.8796,113.851592,32.22613596432452,LB,patrick johnson
53665,6-5,315,,Texas Tech,G,Jack Anderson,77,1.9558,142.88148,37.3531349187846,OL,jack anderson
53667,6-6,330,,Nebraska,G,Matt Farniok,78,1.9811999999999999,149.68536,38.13490664456675,OL,matt farniok
53668,6-4,257,,Ohio State,OLB,Jonathon Cooper,76,1.9304,116.573144,31.28267565399397,LB,jonathon cooper
53669,6-4,248,,Baylor,DE,William Bradley-King,76,1.9304,112.490816,30.18717339373737,DL,william bradley-king
53674,6-0,180,,Oklahoma,FS,Tre Norwood,72,1.8288,81.64656,24.41211826868098,DB,tre norwood
53675,6-3,252,,Penn State,DE,Shaka Toney,75,1.905,114.305184,31.49749147498295,DL,shaka toney
53677,6-6,306,,Penn State,G,Will Fries,78,1.9811999999999999,138.799152,35.36145888859826,OL,will fries
53678,6-3,220,,Notre Dame,WR,Ben Skowronek,75,1.905,99.79024,27.49781001784226,WR,ben skowronek
53679,6-4,340,,Brigham Young,NT,Khyiris Tonga,76,1.9304,154.22128,41.38564094302704,DL,khyiris tonga
53685,5-11,215,,Mississippi State,RB,Kylin Hill,71,1.8034,97.52228,29.986081396483367,RB,kylin hill
53687,6-1,190,,Brigham Young,WR,Dax Milne,73,1.8541999999999998,86.18248,25.067200444027463,WR,dax milne
53703,6-0,220,,Duke,RB,Deon Jackson,72,1.8288,99.79024,29.837033439498978,RB,deon jackson
53707,6-1,202,,Southern Mississippi,WR,Tim Jones,73,1.8541999999999998,91.625584,26.650392051018674,WR,tim jones
53712,6-2,282,,Rutgers,DT,Michael Dwumfour,74,1.8796,127.912944,36.20625634238851,DL,michael dwumfour
53715,6-4,240,,Mississippi,TE,Kenny Yeboah,76,1.9304,108.86207999999999,29.213393606842615,TE,kenny yeboah
53716,6-2,225,,Illinois,OLB,Milo Eifler,74,1.8796,102.0582,28.887970485948276,LB,milo eifler
53727,6-9,310,,Duke,T,Devery Hamilton,81,2.0574,140.61352,33.21923363858921,OL,devery hamilton
53732,5-9,205,,Pittsburgh,WR,D.J. Turner,69,1.7526,92.98636,30.272872560027835,WR,dj turner
53739,6-5,215,,Minn. State-Mankato,TE,Shane Zylstra,77,1.9558,97.52228,25.49499684932917,TE,shane zylstra
53746,6-0,220,,Alabama-Birmingham,RB,Spencer Brown,72,1.8288,99.79024,29.837033439498978,RB,spencer brown
53819,5-8,178,,Texas Christian,FS,Ar'Darius Washington,68,1.7271999999999998,80.739376,27.064507589222792,DB,ardarius washington
53854,6-1,190,,Notre Dame,CB,Nick McCloud,73,1.8541999999999998,86.18248,25.067200444027463,DB,nick mccloud
53855,6-4,251,,Bowling Green,TE,Quintin Morris,76,1.9304,113.851592,30.5523408138229,TE,quintin morris
53861,6-5,330,,Middle Tennessee,G,Robert Jones,77,1.9558,149.68536,39.13185562920291,OL,robert jones
53868,6-6,315,,Iowa,T,Alaric Jackson,78,1.9811999999999999,142.88148,36.40150179708644,OL,alaric jackson
53883,5-10,195,,Nebraska,CB,Dicaprio Bootle,70,1.778,88.45044,27.979276774880077,DB,dicaprio bootle
53887,6-3,277,,Georgia,DE,Malik Herring,75,1.905,125.644984,34.62224261337411,DL,malik herring
53894,6-5,311,,Florida State,DT,Marvin Wilson,77,1.9558,141.067112,36.87880939600638,DL,marvin wilson
53896,6-0,244,,Louisiana State,FB,Tory Carter,72,1.8288,110.676448,33.09198254198977,RB,tory carter
53897,6-5,244,,Alabama,TE,Miller Forristall,77,1.9558,110.676448,28.93385688947124,TE,miller forristall
53900,6-4,340,,Michigan State,DT,Naquan Jones,76,1.9304,154.22128,41.38564094302704,DL,naquan jones
53932,6-0,245,,South Carolina,FB,Adam Prentice,72,1.8288,111.13004,33.22760542126022,RB,adam prentice
53941,6-5,315,,Buffalo,T,Kayode Awosika,77,1.9558,142.88148,37.3531349187846,OL,kayode awosika
53946,6-4,260,,Nebraska,TE,Jack Stoll,76,1.9304,117.93392,31.647843074079503,TE,jack stoll
53953,5-11,198,,Arkansas,CB,Jerry Jacobs,71,1.8034,89.811216,27.61508891397073,DB,jerry jacobs
53957,5-11,178,,Kansas State,CB,A.J. Parker,71,1.8034,80.739376,24.825685993367625,DB,aj parker
53959,6-4,255,,Notre Dame,TE,Brock Wright,76,1.9304,115.66596,31.03923070727028,TE,brock wright
54003,5-11,190,,Tennessee,CB,Bryce Thompson,71,1.8034,86.18248,26.499327745729488,DB,bryce thompson
54006,6-6,330,,California,T,Jake Curhan,78,1.9811999999999999,149.68536,38.13490664456675,OL,jake curhan
54038,6-6,245,,Arkansas,TE,Feleipe Franks,78,1.9811999999999999,111.13004,28.312279175511673,TE,feleipe franks
54042,5-10,229,,Ball State,RB,Caleb Huntley,70,1.778,103.872568,32.85771477665404,RB,caleb huntley
54044,6-4,260,,Mississippi State,OLB,Kobe Jones,76,1.9304,117.93392,31.647843074079503,LB,kobe jones
54428,5-11,180,,Florida International,WR,Maurice Alexander,71,1.8034,81.64656,25.104626285427933,WR,maurice alexander
54466,6-5,275,,Georgia,OLB,Travon Walker,77,1.9558,124.7378,32.609879691002426,LB,travon walker
54467,6-6,265,,Michigan,DE,Aidan Hutchinson,78,1.9811999999999999,120.20188,30.623485638818753,DL,aidan hutchinson
54468,6-1,195,,Louisiana State,CB,Derek Stingley,73,1.8541999999999998,88.45044,25.726863613607133,DB,derek stingley
54469,6-3,200,,Cincinnati,CB,Ahmad Gardner,75,1.905,90.7184,24.998009107129327,DB,ahmad gardner
54470,6-5,250,,Oregon,OLB,Kayvon Thibodeaux,77,1.9558,113.398,29.645345173638567,LB,kayvon thibodeaux
54471,6-4,320,,North Carolina State,T,Ikem Ekwonu,76,1.9304,145.14944,38.951191475790154,OL,ikem ekwonu
54472,6-7,360,,Alabama,T,Evan Neal,79,2.0065999999999997,163.29312,40.555174204403855,OL,evan neal
54473,6-5,210,,Southern California,WR,Drake London,77,1.9558,95.25431999999999,24.902089945856396,WR,drake london
54474,6-5,310,,Mississippi State,T,Charles Cross,77,1.9558,140.61352,36.760228015311824,OL,charles cross
54475,6-0,192,,Ohio State,WR,Garrett Wilson,72,1.8288,87.089664,26.03959281992638,WR,garrett wilson
54476,6-1,185,,Ohio State,WR,Chris Olave,73,1.8541999999999998,83.91452,24.407537274447794,WR,chris olave
54478,6-6,340,,Georgia,DT,Jordan Davis,78,1.9811999999999999,154.22128,39.290509876220284,DL,jordan davis
54479,6-4,220,,Notre Dame,FS,Kyle Hamilton,76,1.9304,99.79024,26.77894413960573,DB,kyle hamilton
54480,6-4,325,,Texas A&amp;M,G,Kenyon Green,76,1.9304,147.4174,39.55980384259937,OL,kenyon green
54481,5-11,182,,Penn State,WR,Jahan Dotson,71,1.8034,82.553744,25.383566577488246,WR,jahan dotson
54482,6-3,305,,Boston College,G,Zion Johnson,75,1.905,138.34556,38.12196388837222,OL,zion johnson
54483,6-3,225,,Arkansas,WR,Treylon Burks,75,1.905,102.0582,28.122760245520492,WR,treylon burks
54485,6-3,220,,Pittsburgh,QB,Kenny Pickett,75,1.905,99.79024,27.49781001784226,QB,kenny pickett
54486,5-11,195,,Washington,CB,Trent McDuffie,71,1.8034,88.45044,27.196678475880265,DB,trent mcduffie
54487,6-4,240,,Georgia,ILB,Quay Walker,76,1.9304,108.86207999999999,29.213393606842615,LB,quay walker
54488,6-2,196,,Florida,CB,Kaiir Elam,74,1.8796,88.904032,25.16463206775939,DB,kaiir elam
54489,6-6,332,,Tulsa,T,Tyler Smith,78,1.9811999999999999,150.592544,38.366027290897456,OL,tyler smith
54490,6-3,290,,Iowa,C,Tyler Linderbaum,75,1.905,131.54167999999999,36.24711320533752,OL,tyler linderbaum
54491,6-4,260,,Florida State,DE,Jermaine Johnson,76,1.9304,117.93392,31.647843074079503,DL,jermaine johnson
54492,6-3,235,,Utah,ILB,Devin Lloyd,75,1.905,106.59412,29.37266070087696,LB,devin lloyd
54493,6-3,315,,Georgia,DT,Devonte Wyatt,75,1.905,142.88148,39.37186434372869,DL,devonte wyatt
54494,6-6,301,,Chattanooga,G,Cole Strange,78,1.9811999999999999,136.531192,34.783657272771485,OL,cole strange
54495,6-4,275,,Purdue,DE,George Karlaftis,76,1.9304,124.7378,33.473680174507166,DL,george karlaftis
